Date,open,high,low,close,adj_close,volume
2015-11-19,19225.000000,19384.199219,19081.199219,19200.000000,18889.755859,22297
2015-11-20,19000.000000,19419.900391,18498.800781,19049.699219,18741.882813,61157
2015-11-23,19101.000000,19200.000000,18900.000000,19014.099609,18706.859375,13627
2015-11-24,18649.000000,18699.000000,18290.199219,18435.800781,18137.904297,60582
2015-11-26,18400.099609,18650.000000,18112.800781,18447.099609,18149.021484,38416
2015-11-27,18550.000000,19000.000000,18389.699219,18863.099609,18558.296875,36665
2015-11-30,18898.800781,19057.900391,18550.000000,18721.599609,18419.085938,43408
2015-12-01,18850.000000,18900.000000,18620.000000,18692.099609,18390.062500,33294
2015-12-02,18602.199219,18686.800781,18440.000000,18593.800781,18293.351563,31061
2015-12-03,18593.000000,18629.900391,18381.000000,18493.699219,18194.865234,18003
2015-12-04,18493.500000,18542.699219,18319.300781,18376.300781,18079.367188,13001
2015-12-07,18450.000000,18670.000000,18400.000000,18496.099609,18197.228516,12853
2015-12-08,18500.000000,18630.000000,18405.800781,18509.300781,18210.214844,8937
2015-12-09,18509.300781,18535.900391,18310.099609,18342.099609,18045.716797,13726
2015-12-10,18400.000000,18750.000000,18330.300781,18593.400391,18292.957031,13044
2015-12-11,18773.800781,18773.800781,18063.800781,18221.900391,17927.458984,14380
2015-12-14,18348.800781,18450.000000,18005.000000,18211.900391,17917.623047,16082
2015-12-15,18180.000000,18900.000000,18125.300781,18840.400391,18535.966797,27036
2015-12-16,18900.000000,19112.000000,18640.300781,18718.199219,18415.738281,19315
2015-12-17,18900.000000,18980.000000,18200.000000,18341.400391,18045.031250,27310
2015-12-18,18301.000000,18499.000000,18155.000000,18215.599609,17921.261719,34004
2015-12-21,18399.900391,18399.900391,18225.000000,18287.400391,17991.904297,11981
2015-12-22,18380.000000,18500.000000,17873.099609,18036.000000,17744.564453,46292
2015-12-23,18299.000000,18299.000000,18127.699219,18217.400391,17923.033203,9022
2015-12-24,18210.000000,18350.000000,18140.000000,18205.199219,17911.029297,6130
2015-12-28,18250.000000,18450.000000,18250.000000,18410.699219,18113.208984,12711
2015-12-29,18439.000000,18624.800781,18370.400391,18549.800781,18250.062500,8684
2015-12-30,18525.000000,18699.000000,18354.699219,18574.099609,18273.968750,11524
2015-12-31,18580.000000,18740.099609,18550.000000,18647.900391,18346.576172,21369
2016-01-01,18650.000000,19300.000000,18570.000000,19199.099609,18888.869141,19323
2016-01-04,19199.000000,19420.000000,18740.000000,18815.699219,18511.666016,21211
2016-01-05,18899.900391,19030.800781,18572.000000,18632.699219,18331.621094,18359
2016-01-06,18602.099609,18897.099609,18569.900391,18721.800781,18419.281250,14987
2016-01-07,18720.000000,18720.000000,18150.000000,18306.900391,18011.087891,21853
2016-01-08,18401.699219,18500.000000,18150.000000,18223.599609,17929.130859,13280
2016-01-11,18180.000000,18290.000000,17962.900391,18108.400391,17815.794922,10744
2016-01-12,18200.000000,18259.400391,18020.000000,18131.800781,17838.818359,17092
2016-01-13,18270.000000,18303.199219,17817.000000,18001.800781,17710.917969,26593
2016-01-14,17930.000000,18190.699219,17632.699219,18050.400391,17758.732422,18408
2016-01-15,18010.000000,18197.099609,17802.500000,17867.500000,17578.787109,64885
2016-01-18,17868.000000,18093.000000,17700.099609,17844.000000,17555.666016,13944
2016-01-19,17844.000000,18090.000000,17745.300781,18010.900391,17719.869141,34476
2016-01-20,18000.000000,18195.000000,17666.599609,17898.800781,17609.582031,17630
2016-01-21,18000.000000,18107.800781,17355.800781,17475.599609,17193.220703,20116
2016-01-22,17600.000000,17757.199219,17230.900391,17303.900391,17024.294922,31882
2016-01-25,17400.099609,17572.099609,17238.800781,17485.800781,17203.253906,7935
2016-01-27,17540.000000,17624.800781,17240.099609,17283.800781,17004.519531,10885
2016-01-28,17320.000000,17447.900391,16855.000000,16956.099609,16682.113281,16747
2016-01-29,16991.000000,17679.900391,16991.000000,17495.900391,17213.191406,16908
2016-02-01,17650.000000,17788.900391,17166.000000,17188.400391,16910.662109,12459
2016-02-02,17250.000000,17310.000000,16957.800781,17012.800781,16737.898438,13295
2016-02-03,16900.000000,16962.800781,16655.099609,16744.400391,16473.835938,9577
2016-02-04,16800.099609,17117.000000,16710.000000,16978.800781,16704.449219,12855
2016-02-05,17260.000000,17650.000000,15900.000000,16089.099609,15829.123047,107805
2016-02-08,16280.000000,16575.000000,16150.000000,16395.199219,16130.276367,30932
2016-02-09,16368.000000,16451.199219,16100.200195,16354.299805,16090.037109,11931
2016-02-10,16305.000000,16406.000000,16170.000000,16383.799805,16119.061523,13816
2016-02-11,16449.000000,16449.000000,16100.200195,16250.000000,15987.422852,21390
2016-02-12,16250.000000,16449.900391,15736.000000,15948.299805,15690.596680,17733
2016-02-15,16150.000000,16800.000000,15945.700195,16447.199219,16181.435547,16414
2016-02-16,16447.000000,16537.699219,16150.000000,16208.099609,15946.200195,13556
2016-02-17,16230.000000,16328.000000,15850.799805,16140.799805,15879.987305,11680
2016-02-18,16311.000000,16434.599609,16201.299805,16380.400391,16115.715820,9942
2016-02-19,16445.000000,16900.000000,16250.000000,16804.000000,16532.472656,11596
2016-02-22,16900.000000,17486.900391,16890.000000,17314.699219,17034.919922,31902
2016-02-23,17350.300781,17450.000000,16750.000000,16848.099609,16575.859375,14972
2016-02-24,16800.000000,16999.000000,16500.000000,16520.199219,16253.255859,10987
2016-02-25,16598.000000,16738.900391,16111.000000,16335.099609,16071.146484,21483
2016-02-26,16460.000000,16779.000000,16450.000000,16711.199219,16441.167969,12944
2016-02-29,16730.000000,17227.199219,16376.900391,16736.500000,16466.060547,24574
2016-03-01,16929.900391,17138.400391,16740.300781,17024.900391,16749.802734,10614
2016-03-02,17110.000000,17240.000000,16780.000000,16875.800781,16603.111328,13565
2016-03-03,17200.000000,17375.000000,16861.000000,17287.800781,17008.453125,12129
2016-03-04,17430.000000,17430.000000,17063.800781,17258.199219,16979.332031,11294
2016-03-08,17201.000000,17550.000000,17135.400391,17441.199219,17159.375000,13039
2016-03-09,17441.300781,17999.000000,17199.599609,17932.900391,17643.130859,20095
2016-03-10,18127.000000,18127.000000,17702.000000,17878.099609,17589.212891,7613
2016-03-11,17939.800781,18242.000000,17851.000000,18016.300781,17725.181641,26563
2016-03-14,18150.000000,18418.699219,17750.000000,17991.000000,17700.291016,17159
2016-03-15,18000.000000,18206.599609,17819.199219,18128.599609,17835.666016,13525
2016-03-16,18250.000000,18300.000000,17910.000000,18032.400391,17741.021484,27771
2016-03-17,18198.000000,18299.000000,18102.099609,18205.800781,17911.621094,21391
2016-03-18,18245.000000,18850.000000,18002.199219,18774.099609,18470.736328,43610
2016-03-21,18734.099609,19480.000000,18734.099609,19350.800781,19038.119141,29607
2016-03-22,19370.000000,20410.000000,19328.699219,20172.599609,19846.638672,38670
2016-03-23,20150.000000,20543.599609,19935.500000,20217.500000,19890.814453,35765
2016-03-28,20150.000000,20640.199219,20000.000000,20447.099609,20116.703125,25311
2016-03-29,20351.000000,20690.000000,20351.000000,20587.199219,20254.539063,14726
2016-03-30,20679.800781,20836.199219,20475.400391,20733.199219,20398.179688,14843
2016-03-31,20699.000000,21000.000000,20426.000000,20784.500000,20448.650391,36807
2016-04-01,20825.000000,20825.000000,19723.900391,19888.599609,19567.226563,34323
2016-04-04,20140.000000,20312.199219,19815.699219,20082.099609,19757.601563,17053
2016-04-05,19805.699219,20165.000000,19703.599609,19814.099609,19493.931641,14650
2016-04-06,19860.000000,19999.000000,19150.000000,19237.900391,18927.044922,20565
2016-04-07,19299.000000,19448.099609,18890.099609,18916.199219,18610.539063,17122
2016-04-08,18900.000000,19093.900391,18850.000000,18993.300781,18686.394531,10588
2016-04-11,18993.300781,20099.000000,18993.300781,19984.300781,19661.382813,26965
2016-04-12,20075.000000,20195.000000,19833.300781,19972.500000,19649.773438,16966
2016-04-13,20200.000000,20250.000000,19950.000000,20029.099609,19705.457031,15074
2016-04-18,20229.300781,20250.000000,19734.199219,20060.699219,19736.548828,13785
2016-04-20,20080.800781,20299.000000,19917.599609,19988.099609,19665.121094,12408
2016-04-21,19987.000000,20189.000000,19619.900391,19792.800781,19472.976563,10187
2016-04-22,19786.000000,20053.099609,19748.199219,19788.000000,19468.253906,8063
2016-04-25,19820.000000,20099.000000,19650.000000,19845.199219,19524.529297,7489
2016-04-26,19850.000000,20400.000000,19800.000000,20361.099609,20032.093750,16945
2016-04-27,20321.000000,20358.099609,20120.300781,20227.400391,19900.552734,8928
2016-04-28,20150.000000,20330.000000,19847.199219,19948.900391,19626.554688,13957
2016-04-29,19948.000000,20099.800781,19544.900391,19664.000000,19346.257813,10962
2016-05-02,19660.000000,19849.800781,19500.099609,19604.400391,19287.623047,7944
2016-05-03,19595.000000,19903.900391,19350.000000,19436.300781,19122.238281,16606
2016-05-04,19402.000000,19534.900391,19251.199219,19284.800781,18973.185547,9087
2016-05-05,19474.000000,19474.000000,19037.400391,19094.400391,18785.861328,7940
2016-05-06,19100.000000,19273.900391,18964.000000,19127.900391,18818.820313,6241
2016-05-09,19200.000000,20050.000000,19051.199219,19971.000000,19648.294922,15229
2016-05-10,20000.000000,20050.000000,19670.000000,19696.800781,19378.527344,10914
2016-05-11,19598.599609,20100.000000,19276.099609,20046.099609,19722.181641,20076
2016-05-12,19980.000000,21029.400391,19946.000000,20925.199219,20587.076172,29685
2016-05-13,20850.000000,21084.800781,20501.000000,20676.199219,20342.099609,22362
2016-05-16,20650.099609,21412.000000,20640.000000,21363.599609,21018.392578,20703
2016-05-17,21270.000000,21850.000000,21100.000000,21603.300781,21254.222656,28245
2016-05-18,21375.099609,21480.000000,20890.000000,21052.800781,20712.615234,20061
2016-05-19,21103.000000,21312.400391,20880.000000,20988.099609,20648.962891,22700
2016-05-20,20960.000000,21250.000000,20940.000000,21049.599609,20709.466797,10185
2016-05-23,21114.000000,21394.000000,20866.400391,21057.300781,20717.044922,11884
2016-05-24,21050.000000,21350.000000,20524.800781,21221.699219,20878.785156,17793
2016-05-25,21400.000000,22144.500000,21200.000000,21894.800781,21541.009766,87836
2016-05-26,22200.000000,22207.000000,21681.300781,21817.300781,21464.763672,21427
2016-05-27,21817.400391,22099.000000,21654.199219,21947.000000,21592.365234,18004
2016-05-30,21811.000000,22399.900391,21811.000000,22217.199219,21858.201172,15763
2016-05-31,22220.000000,22541.099609,21900.000000,22347.599609,21986.494141,30374
2016-06-01,22300.099609,22485.599609,22106.300781,22266.800781,21907.001953,18590
2016-06-02,22199.900391,22249.900391,22013.000000,22074.400391,21717.708984,18902
2016-06-03,22075.000000,22449.199219,22075.000000,22269.300781,21909.460938,32609
2016-06-06,22269.000000,22340.000000,22113.599609,22191.699219,21833.113281,9876
2016-06-07,22210.000000,22450.000000,22210.000000,22358.199219,21996.921875,21566
2016-06-08,22225.000000,22385.000000,22180.000000,22244.599609,21885.160156,10531
2016-06-09,22185.000000,22292.300781,21721.599609,21799.599609,21529.617188,14763
2016-06-10,21725.000000,21900.000000,21400.000000,21492.400391,21226.220703,12332
2016-06-13,21350.000000,21699.699219,21201.099609,21597.900391,21330.414063,14930
2016-06-14,21600.199219,21930.000000,21400.000000,21821.099609,21550.849609,10166
2016-06-15,21801.000000,21999.400391,21644.800781,21881.599609,21610.601563,7062
2016-06-16,21754.000000,21890.000000,21615.000000,21830.099609,21559.740234,8273
2016-06-17,21811.000000,22160.300781,21811.000000,22075.599609,21802.197266,10205
2016-06-20,21850.000000,22256.000000,21820.000000,22091.199219,21817.603516,8961
2016-06-21,22150.000000,22200.000000,21876.300781,21981.199219,21708.966797,6453
2016-06-22,21981.000000,22000.000000,21670.000000,21735.099609,21465.916016,9453
2016-06-23,21735.000000,21914.199219,21610.099609,21850.599609,21579.984375,8320
2016-06-24,21444.000000,21989.699219,20832.000000,21159.800781,20897.740234,26480
2016-06-27,21159.000000,21230.000000,20800.000000,20930.699219,20671.476563,18299
2016-06-28,20807.099609,21560.000000,20807.099609,21523.400391,21256.837891,15972
2016-06-29,22222.000000,22800.000000,22151.800781,22686.199219,22405.236328,55617
2016-06-30,22900.000000,23098.000000,22466.400391,22648.800781,22368.298828,34040
2016-07-01,22700.000000,22900.000000,22511.000000,22684.300781,22403.361328,30630
2016-07-04,22375.099609,22375.099609,22125.000000,22249.000000,21973.451172,23061
2016-07-05,22260.000000,22598.000000,22250.000000,22538.599609,22259.464844,12329
2016-07-07,22502.500000,22774.500000,22392.800781,22729.300781,22447.804688,14804
2016-07-08,22700.000000,22850.199219,22510.000000,22789.199219,22506.960938,10631
2016-07-11,22925.000000,23480.400391,22850.000000,23383.400391,23093.800781,19384
2016-07-12,23400.000000,23539.199219,22916.000000,23454.900391,23164.416016,13572
2016-07-13,23400.000000,23449.900391,23125.000000,23239.599609,22951.783203,10644
2016-07-14,23050.099609,23500.000000,23050.000000,23428.900391,23138.738281,7991
2016-07-15,23410.900391,23960.000000,23410.000000,23907.599609,23611.509766,17922
2016-07-18,23945.000000,24176.900391,23800.000000,24033.199219,23735.552734,10214
2016-07-19,24000.000000,24497.699219,23932.800781,24390.300781,24088.232422,16127
2016-07-20,24301.000000,24990.000000,24301.000000,24898.800781,24590.435547,23478
2016-07-21,24900.000000,25086.599609,24458.199219,24528.699219,24224.917969,17069
2016-07-22,24528.699219,24796.599609,24110.000000,24315.699219,24014.554688,14097
2016-07-25,24315.000000,24590.000000,24315.000000,24465.500000,24162.500000,18614
2016-07-26,24350.000000,24525.000000,23925.000000,24060.599609,23762.615234,9235
2016-07-27,24060.000000,24333.400391,24001.000000,24082.099609,23783.847656,10391
2016-07-28,24082.099609,24936.599609,23862.599609,24636.300781,24331.187500,21196
2016-07-29,24750.000000,25141.099609,24750.000000,24976.599609,24667.269531,15537
2016-08-01,25025.000000,25249.900391,24600.000000,24721.900391,24415.724609,11048
2016-08-02,24710.000000,24999.000000,24334.199219,24453.400391,24150.552734,7984
2016-08-03,24453.400391,24899.000000,24323.900391,24753.900391,24447.328125,11777
2016-08-04,24823.900391,25029.900391,24500.000000,24957.199219,24648.109375,11320
2016-08-05,25050.000000,25100.000000,24765.400391,25035.099609,24725.046875,15223
2016-08-08,25100.099609,25500.000000,25100.099609,25442.300781,25127.203125,23740
2016-08-09,25500.000000,25550.000000,25055.099609,25379.199219,25064.882813,10940
2016-08-10,25499.000000,25670.800781,24985.000000,25022.000000,24712.109375,11891
2016-08-11,25022.000000,25250.000000,24551.000000,24781.099609,24474.191406,22825
2016-08-12,24781.000000,24799.900391,23954.300781,24548.300781,24244.275391,47233
2016-08-16,24548.000000,24548.000000,23852.599609,24002.900391,23705.628906,30957
2016-08-17,24002.000000,24169.199219,23826.099609,23975.099609,23678.173828,17699
2016-08-18,23976.000000,24325.000000,23976.000000,24090.900391,23792.541016,12368
2016-08-19,24150.000000,24249.900391,23853.000000,23980.099609,23683.111328,15973
2016-08-22,24014.699219,24294.000000,23645.099609,23695.599609,23402.134766,12204
2016-08-23,23750.000000,23856.199219,23475.000000,23598.400391,23306.140625,12212
2016-08-24,23598.000000,23800.000000,23300.000000,23678.699219,23385.445313,8534
2016-08-25,23784.000000,24100.099609,23561.199219,23771.800781,23477.392578,22305
2016-08-26,23700.000000,23853.900391,23591.199219,23695.300781,23401.839844,9629
2016-08-29,23750.000000,23999.900391,23560.099609,23764.199219,23469.884766,7964
2016-08-30,23770.000000,24805.000000,23770.000000,24734.199219,24427.871094,24945
2016-08-31,24530.000000,24699.400391,24075.000000,24167.800781,23868.488281,25207
2016-09-01,24280.000000,24629.900391,23957.000000,24118.099609,23819.402344,13804
2016-09-02,24399.000000,24439.900391,23902.000000,24010.800781,23713.433594,12728
2016-09-06,24051.000000,24500.000000,24051.000000,24460.199219,24157.265625,14683
2016-09-07,24470.000000,24844.199219,24211.000000,24267.699219,23967.150391,11188
2016-09-08,24350.000000,24575.000000,24292.099609,24447.699219,24144.921875,10301
2016-09-09,24450.000000,24450.000000,24070.000000,24164.099609,23864.833984,18427
2016-09-12,23950.000000,24000.000000,23400.000000,23481.500000,23190.687500,13562
2016-09-14,23500.000000,23598.800781,22950.000000,23020.699219,22735.591797,25509
2016-09-15,23299.900391,23333.800781,22990.000000,23197.199219,22909.906250,9965
2016-09-16,23300.000000,23600.199219,23116.800781,23438.099609,23147.826172,20666
2016-09-19,23450.000000,23450.000000,23153.800781,23392.800781,23103.085938,13319
2016-09-20,23500.000000,23500.000000,22991.000000,23255.500000,22967.488281,9110
2016-09-21,23255.000000,23617.300781,23200.000000,23346.900391,23057.755859,19016
2016-09-22,23480.099609,23625.500000,23327.099609,23403.599609,23113.751953,7690
2016-09-23,23403.000000,23501.199219,23226.800781,23340.099609,23051.037109,8147
2016-09-26,23299.500000,23333.599609,22720.900391,22844.699219,22561.773438,12090
2016-09-27,22902.099609,23100.000000,22611.000000,22747.800781,22466.074219,6951
2016-09-28,22700.099609,23320.000000,22621.500000,23189.400391,22902.205078,21508
2016-09-29,23330.099609,23590.000000,22459.500000,22634.199219,22353.880859,27601
2016-09-30,22737.000000,22903.400391,22524.099609,22797.800781,22515.457031,10748
2016-10-03,22930.000000,23127.000000,22695.699219,22752.900391,22471.109375,20044
2016-10-04,22950.000000,23040.000000,22702.400391,22838.300781,22555.453125,15870
2016-10-05,22860.000000,22935.000000,22707.099609,22803.599609,22521.183594,6767
2016-10-06,22850.000000,23550.000000,22761.000000,23098.300781,22812.232422,36818
2016-10-07,23100.000000,23205.000000,22860.199219,23135.599609,22849.070313,11285
2016-10-10,23160.000000,23220.599609,23030.099609,23101.599609,22815.492188,13865
2016-10-13,22900.000000,23037.900391,22716.000000,22784.099609,22501.923828,17617
2016-10-14,22840.000000,23006.400391,22650.000000,22803.800781,22521.380859,10420
2016-10-17,22879.900391,22879.900391,22060.000000,22150.900391,21876.566406,12647
2016-10-18,22250.000000,22563.199219,22180.000000,22485.699219,22207.218750,8992
2016-10-19,22508.300781,22600.000000,22210.000000,22376.199219,22099.076172,9333
2016-10-20,22433.000000,22689.900391,22294.500000,22406.400391,22128.902344,4992
2016-10-21,22406.400391,22668.800781,22240.000000,22633.599609,22353.289063,7370
2016-10-24,22600.000000,23098.800781,22504.800781,22936.300781,22652.240234,14343
2016-10-25,22936.400391,22938.699219,22551.000000,22622.599609,22342.425781,6098
2016-10-26,22625.000000,22654.900391,22378.500000,22462.199219,22184.009766,6781
2016-10-27,22460.000000,22507.099609,22100.000000,22207.800781,21932.763672,12314
2016-10-28,22349.000000,22381.400391,21800.000000,21891.099609,21619.982422,14299
2016-11-01,21900.000000,22377.599609,21815.000000,22314.199219,22037.843750,15876
2016-11-02,22199.900391,22199.900391,21650.000000,21678.900391,21410.412109,9251
2016-11-03,21700.000000,21875.000000,21410.000000,21510.199219,21243.800781,10490
2016-11-04,21500.000000,21750.000000,20921.699219,21511.000000,21244.591797,12202
2016-11-07,21670.000000,22221.000000,21300.000000,21422.599609,21157.287109,19171
2016-11-08,21550.000000,21800.000000,21406.000000,21580.900391,21313.625000,9100
2016-11-09,20400.000000,21399.000000,19593.000000,21259.400391,20996.107422,29109
2016-11-10,22200.000000,22200.000000,20675.199219,20866.300781,20607.876953,19765
2016-11-11,20700.000000,20999.900391,19902.699219,20023.000000,19775.017578,21086
2016-11-15,20150.000000,20280.000000,19311.099609,19511.199219,19269.558594,14998
2016-11-16,19700.000000,19800.000000,19130.000000,19174.199219,18936.732422,16487
2016-11-17,19200.000000,19579.900391,18966.000000,19016.800781,18781.283203,20250
2016-11-18,19061.000000,19342.400391,18905.599609,19226.800781,18988.681641,15036
2016-11-21,19500.000000,19500.000000,18233.800781,18407.900391,18179.921875,18215
2016-11-22,18500.500000,18750.000000,17671.599609,18523.800781,18294.386719,21669
2016-11-23,18690.000000,19061.199219,18477.599609,18975.199219,18740.195313,15582
2016-11-24,18900.000000,19333.900391,18627.699219,18828.099609,18594.916016,17981
2016-11-25,18852.000000,19075.000000,18750.000000,18840.900391,18607.560547,11669
2016-11-28,18940.000000,19490.199219,18900.000000,19407.599609,19167.240234,11037
2016-11-29,19475.000000,20327.699219,19300.000000,20171.099609,19921.283203,24774
2016-11-30,20340.500000,20579.000000,20150.000000,20525.300781,20271.099609,27498
2016-12-01,20511.000000,20550.000000,20180.000000,20382.300781,20129.869141,17813
2016-12-02,20339.000000,20662.199219,20000.000000,20361.699219,20109.525391,10905
2016-12-05,20300.000000,20980.000000,20300.000000,20850.800781,20592.568359,21038
2016-12-06,20990.000000,20998.000000,20400.500000,20465.599609,20212.136719,10891
2016-12-07,20675.000000,20700.000000,20171.199219,20253.500000,20002.666016,9624
2016-12-08,20450.000000,21300.000000,20400.500000,20922.599609,20663.476563,19477
2016-12-09,20922.099609,20943.300781,20501.000000,20739.099609,20482.251953,10307
2016-12-12,20700.000000,21248.900391,20500.000000,20764.900391,20507.732422,15397
2016-12-13,20780.000000,21000.000000,20451.800781,20916.599609,20657.552734,10935
2016-12-14,20987.000000,21049.099609,20300.000000,20366.199219,20113.968750,8939
2016-12-15,20239.000000,20500.000000,19800.000000,19974.800781,19727.417969,17422
2016-12-16,20050.000000,20289.000000,19910.000000,20123.400391,19874.175781,16707
2016-12-19,20187.000000,20187.000000,19737.300781,19822.199219,19576.707031,8890
2016-12-20,19750.000000,19750.000000,19150.900391,19235.699219,18997.468750,29631
2016-12-21,19340.000000,19600.000000,19240.000000,19314.199219,19074.998047,12884
2016-12-22,19350.000000,19399.900391,18973.300781,19234.900391,18996.681641,9509
2016-12-23,19314.000000,19880.000000,19225.199219,19715.900391,19471.722656,14261
2016-12-26,19600.000000,19650.000000,19235.099609,19318.199219,19078.949219,9934
2016-12-27,19250.000000,20300.099609,19250.000000,19958.800781,19711.615234,15170
2016-12-28,19960.000000,20485.800781,19960.000000,20172.000000,19922.173828,15350
2016-12-29,20200.000000,20717.099609,20197.800781,20650.000000,20394.255859,14150
2016-12-30,20700.000000,21200.000000,20650.000000,21049.900391,20789.201172,19048
2017-01-02,21200.000000,21285.099609,20839.900391,21096.099609,20834.828125,9070
2017-01-03,21095.000000,21154.199219,20745.000000,20798.599609,20541.013672,7701
2017-01-04,20900.000000,20999.900391,20020.000000,20336.800781,20084.933594,23297
2017-01-05,20530.000000,21000.000000,20410.099609,20903.800781,20644.912109,15126
2017-01-06,20750.000000,21949.000000,20715.000000,21111.300781,20849.841797,16352
2017-01-09,21280.000000,21299.699219,20740.099609,20904.300781,20645.404297,6288
2017-01-10,21051.800781,21224.000000,20908.099609,21146.300781,20884.410156,6876
2017-01-11,21274.000000,21274.000000,20934.800781,21194.400391,20931.914063,10729
2017-01-12,21194.400391,21570.000000,21105.300781,21449.300781,21183.658203,11682
2017-01-13,21499.000000,21499.000000,21144.699219,21270.000000,21006.576172,5416
2017-01-16,21300.000000,22100.000000,21001.000000,21478.800781,21212.791016,12358
2017-01-17,21510.000000,21765.099609,21199.900391,21416.199219,21150.964844,7806
2017-01-18,21349.900391,21589.699219,21001.099609,21100.900391,20839.570313,12980
2017-01-19,21100.900391,21345.000000,21012.000000,21245.000000,20981.884766,6799
2017-01-20,21250.000000,21607.000000,20990.000000,21301.900391,21038.082031,19780
2017-01-23,21301.900391,21393.000000,21022.400391,21266.199219,21002.822266,17178
2017-01-24,21390.000000,21915.000000,21300.599609,21819.400391,21549.171875,11537
2017-01-25,21848.000000,23035.000000,21666.199219,22877.900391,22594.560547,47992
2017-01-27,22861.000000,22950.000000,22234.000000,22459.699219,22181.541016,25267
2017-01-30,22370.000000,22445.000000,22101.099609,22254.900391,21979.277344,9050
2017-01-31,22254.900391,22544.699219,22070.000000,22130.800781,21856.716797,14254
2017-02-01,22319.000000,24000.000000,22181.300781,23299.699219,23011.136719,25976
2017-02-02,23310.400391,23350.000000,22650.000000,22947.199219,22663.001953,16019
2017-02-03,22755.000000,22947.000000,22300.000000,22419.300781,22141.642578,14480
2017-02-06,22688.000000,22688.000000,22200.099609,22558.800781,22279.416016,11155
2017-02-07,22499.900391,22694.099609,22100.000000,22479.800781,22201.394531,18508
2017-02-08,22430.000000,23000.000000,22359.800781,22962.199219,22677.818359,12262
2017-02-09,22998.800781,23280.000000,22559.699219,22966.099609,22681.669922,18162
2017-02-10,23020.000000,23114.300781,22376.000000,22680.400391,22399.509766,30293
2017-02-13,22680.000000,22899.900391,22301.000000,22346.199219,22069.445313,17356
2017-02-14,22394.000000,22559.900391,22276.800781,22411.300781,22133.742188,16335
2017-02-15,22400.000000,22780.000000,21801.000000,22096.199219,21822.544922,28461
2017-02-16,22267.800781,22267.800781,21750.400391,21825.699219,21628.806641,15828
2017-02-17,22000.000000,22217.800781,21831.199219,21919.099609,21721.365234,12401
2017-02-20,21919.599609,22050.000000,21629.099609,21718.300781,21522.376953,13169
2017-02-21,21880.000000,21880.000000,21600.000000,21732.000000,21535.953125,9882
2017-02-22,21789.000000,22326.099609,21652.099609,22061.199219,21862.181641,19259
2017-02-23,22179.900391,22179.900391,21750.000000,21990.900391,21792.517578,21905
2017-02-27,22190.000000,22190.000000,21556.099609,21645.800781,21450.531250,10566
2017-02-28,21700.000000,21849.599609,21176.000000,21583.199219,21388.494141,30212
2017-03-01,21600.000000,21800.000000,21417.500000,21514.599609,21320.513672,14741
2017-03-02,21674.000000,21736.800781,21525.000000,21608.199219,21413.267578,16755
2017-03-03,21600.000000,21600.000000,21070.099609,21158.900391,20968.023438,24389
2017-03-06,21269.900391,21549.000000,21079.500000,21365.300781,21172.560547,11292
2017-03-07,21500.000000,21549.900391,21300.000000,21364.500000,21171.769531,12413
2017-03-08,21320.000000,21990.000000,21320.000000,21889.199219,21691.734375,13323
2017-03-09,21670.000000,22160.000000,21639.900391,22028.500000,21829.777344,13934
2017-03-10,22000.000000,23080.000000,22000.000000,22761.199219,22555.867188,32936
2017-03-14,23000.000000,23140.000000,22222.000000,22591.400391,22387.599609,31420
2017-03-15,22550.000000,22918.699219,22300.599609,22784.800781,22579.255859,23086
2017-03-16,22899.000000,23012.599609,22790.000000,22927.000000,22720.171875,15540
2017-03-17,22999.800781,22999.900391,22640.000000,22798.800781,22593.128906,15797
2017-03-20,22798.800781,22925.000000,22615.199219,22674.699219,22470.146484,7963
2017-03-21,22819.000000,23250.000000,22700.099609,22902.900391,22696.291016,25079
2017-03-22,22800.000000,23067.500000,22556.800781,22987.199219,22779.828125,29900
2017-03-23,22979.900391,23077.199219,22750.000000,22982.199219,22774.873047,9615
2017-03-24,22970.000000,23025.000000,22815.300781,22972.900391,22765.658203,11932
2017-03-27,22910.000000,23000.000000,22692.599609,22814.699219,22608.884766,11885
2017-03-28,22859.900391,23025.000000,22859.900391,22986.300781,22778.939453,12762
2017-03-29,23002.800781,23020.000000,22790.099609,22916.300781,22709.570313,26648
2017-03-30,22900.000000,23399.000000,22525.000000,22599.900391,22396.023438,31712
2017-03-31,22660.000000,23000.000000,22600.099609,22751.199219,22545.958984,16558
2017-04-03,22640.000000,22880.000000,22550.000000,22635.800781,22431.599609,9154
2017-04-05,22619.199219,23150.000000,22619.199219,22899.199219,22692.623047,15196
2017-04-06,22865.000000,22948.199219,22670.000000,22897.800781,22691.236328,11543
2017-04-07,22725.000000,22998.000000,22641.000000,22826.800781,22620.876953,25152
2017-04-10,22872.199219,23038.099609,22649.000000,22730.199219,22525.146484,13573
2017-04-11,22759.000000,22850.000000,22640.099609,22747.800781,22542.589844,11355
2017-04-12,22681.000000,23700.000000,22650.000000,23362.300781,23151.544922,19311
2017-04-13,23500.000000,23650.000000,23185.599609,23272.800781,23062.853516,22062
2017-04-17,23210.000000,23375.000000,22657.800781,22812.000000,22606.208984,20492
2017-04-18,22835.099609,22980.000000,22501.000000,22610.300781,22406.330078,9785
2017-04-19,22749.900391,22749.900391,22401.000000,22475.300781,22272.548828,8491
2017-04-20,22645.400391,22645.400391,22401.000000,22598.599609,22394.734375,9238
